20000101
13,4
14,4
12,1
12,-1
13,0
12,-1
15,1
11,5
8,6
10,3
9,-1
8,-3
9,-3
8,-3
9,5
12,1
11,1
19,3
14,1
10,-2
13,-2
10,-3
9,3
7,0
5,-3
10,-4
11,3
12,2
14,1
17,2
18,1
14,1
16,4
19,5
18,1
14,-1
11,3
16,4
14,6
16,3
17,1
16,6
14,-1
13,-1
19,5
19,6
13,6
8,4
16,4
19,5
12,3
14,-2
13,0
15,-1
18,2
19,3
18,4
14,3
15,6
16,5
15,4
15,2
16,1
19,4
17,2
13,2
17,6
22,4
27,5
24,6
25,7
21,6
19,5
21,7
19,11
19,9
23,8
21,6
14,7
13,2
13,5
15,3
12,7
18,4
17,5
10,6
9,4
12,3
12,1
13,1
14,3
16,2
15,3
17,6
18,5
15,5
15,3
15,2
13,4
11,7
10,7
16,8
14,4
17,4
22,5
16,5
20,6
18,7
19,5
20,5
21,8
24,10
24,8
14,7
17,5
23,8
21,6
18,7
15,7
19,5
20,8
22,7
24,9
25,10
21,10
23,10
22,13
19,14
22,12
21,13
17,10
23,10
22,10
25,12
25,12
26,12
25,11
23,13
19,11
16,13
22,11
24,11
16,13
23,13
26,14
26,14
27,13
21,11
24,11
24,13
27,14
26,16
27,14
26,15
27,15
26,15
25,12
22,12
24,12
30,12
27,11
17,10
18,11
21,17
23,16
25,15
30,16
32,22
30,15
27,14
26,14
28,14
25,13
25,15
19,17
24,16
26,15
25,17
29,18
28,17
29,18
31,18
33,17
30,20
29,19
26,18
27,15
34,14
29,16
26,18
27,15
25,13
23,11
22,11
25,15
26,14
23,15
25,16
23,14
26,13
29,16
30,16
30,16
33,15
28,16
27,16
31,15
28,16
31,16
24,17
27,15
31,18
29,17
31,17
30,18
24,17
24,16
25,14
27,13
30,18
31,16
32,18
32,17
29,17
29,19
30,16
34,18
35,19
32,19
34,19
34,17
31,16
32,19
29,19
28,14
30,14
38,18
33,17
30,16
27,19
29,18
28,14
29,16
26,15
28,15
25,18
23,17
26,14
28,11
27,12
27,17
28,13
28,11
29,10
28,12
27,15
30,15
28,16
30,17
29,15
24,15
25,14
23,12
20,9
24,9
28,11
24,11
25,14
25,18
25,17
23,13
26,12
17,12
23,9
21,9
21,10
24,13
26,11
25,11
20,13
20,8
22,7
20,9
16,11
19,9
15,9
13,10
19,6
14,8
17,9
21,8
21,8
21,9
21,9
18,15
17,15
19,13
20,11
20,8
21,11
21,10
16,9
17,9
22,8
18,7
17,6
15,6
13,4
14,3
16,3
18,5
14,3
15,1
14,3
15,2
13,0
19,12
18,9
13,6
11,3
13,4
13,4
15,3
16,2
10,6
13,3
17,5
17,4
14,2
15,4
18,5
17,7
16,5
16,8
13,12
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
36,24
29,20
26,18
29,18
29,17
29,18
29,20
28,19
24,18
31,13
30,15
31,18
34,17
34,19
30,20
30,17
33,16
28,17
29,18
30,16
35,19
34,18
32,19
31,18
32,18
34,19
33,19
33,18
27,18
27,16
24,17
28,12
29,14
21,15
25,16
28,11
27,15
28,14
28,12
22,15
24,13
26,10
27,11
24,16
24,14
25,15
19,14
22,8
20,12
24,11
24,13
25,15
24,16
18,13
22,12
24,11
22,11
21,14
23,14
23,12
24,13
28,16
26,14
24,12
24,12
23,15
24,13
23,11
21,11
22,14
24,12
26,12
23,13
25,13
24,12
25,12
23,11
23,13
23,12
21,14
22,10
21,10
23,10
21,10
21,10
20,9
22,11
23,12
24,13
25,13
21,14
19,13
21,7
18,6
19,6
17,9
17,6
20,4
19,7
10,5
10,4
12,6
15,7
18,12
12,5
7,4
13,5
13,8
14,5
12,4
12,2
12,1
13,1
16,1
14,2
17,5
13,3
13,0
13,-1
15,3
18,6
17,5
14,5
15,5
16,3
18,5
18,5
16,5
13,3
12,3
11,2
11,0
12,-1
12,-1
5,-4
7,1
11,-2
5,-5
5,-1
9,-2
10,-1
8,-4
9,-5
7,-3
7,-4
8,-5
10,-4
11,-2
13,-1
13,0
13,1
8,4
8,2
9,5
10,3
7,5
8,4
10,0
11,0
10,-1
12,1
11,1
12,0
13,0
12,0
15,8
12,3
10,1
10,-4
12,-3
12,-1
13,0
14,-1
14,1
18,2
16,5
14,2
17,3
20,2
20,3
17,3
10,2
13,4
16,2
16,1
14,0
16,4
12,2
14,6
15,6
17,0
18,3
18,4
20,3
19,4
19,4
11,3
7,0
6,2
8,1
12,2
14,-1
12,0
10,4
18,3
17,3
16,5
14,6
17,5
19,6
15,7
17,7
10,5
14,1
15,0
11,6
14,7
14,7
18,6
18,4
20,4
18,3
19,5
17,6
19,5
18,5
17,4
17,5
20,5
25,7
22,8
26,8
22,11
21,11
18,4
13,2
17,1
16,2
12,3
11,6
14,5
17,6
17,5
14,8
10,6
17,7
18,4
20,4
14,11
13,10
18,7
11,7
10,7
15,9
19,8
10,7
14,7
15,6
19,6
20,7
19,8
22,6
21,9
22,7
24,9
24,13
22,19
24,13
19,12
21,9
17,12
24,12
17,9
13,8
15,7
17,8
17,7
14,6
15,8
13,11
16,11
16,10
15,9
19,7
24,9
24,10
24,12
24,11
26,11
20,12
25,12
24,11
25,11
22,14
18,10
24,8
17,12
19,9
17,9
19,9
22,11
22,13
26,14
24,13
25,13
25,15
23,14
19,8
18,9
19,10
14,10
22,9
22,10
25,10
26,13
28,16
30,16
29,15
31,15
32,17
30,15
28,18
31,18
29,18
33,20
32,21
29,20
31,21
30,18
31,18
25,20
26,15
22,16
24,14
26,16
28,16
24,16
24,15
20,16
27,14
26,16
27,16
22,16
28,15
29,15
22,14
20,17
25,17
24,16
29,17
31,16
29,17
31,17
30,19
32,19
31,18
29,18
27,17
29,19
28,18
32,18
32,19
32,20
22,15
22,12
15,14
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
23,15
20,14
24,12
27,14
29,16
28,18
26,20
26,16
27,14
26,14
23,15
24,13
26,15
26,16
26,16
26,14
26,14
19,12
20,12
25,11
27,12
23,12
28,16
28,15
28,15
26,17
22,16
26,14
22,14
20,11
22,7
23,8
22,13
22,10
20,9
22,14
24,13
18,13
21,12
24,12
25,12
25,10
22,11
21,9
15,12
16,12
21,12
22,10
21,8
22,10
23,11
27,11
17,7
17,7
17,9
21,8
25,12
23,9
20,10
17,9
21,8
22,11
24,10
21,9
16,10
20,11
17,11
20,9
21,9
23,13
15,12
17,9
17,4
13,9
15,8
20,8
23,10
20,10
19,10
19,7
17,8
13,7
15,5
14,4
16,4
15,5
13,5
16,7
15,4
17,5
14,8
12,5
17,3
14,2
15,5
13,5
14,4
11,6
13,6
12,6
13,4
9,4
11,2
9,0
9,0
9,4
9,6
12,3
12,2
13,3
12,4
14,4
12,4
10,4
12,6
11,8
12,7
14,6
15,5
11,5
14,5
17,5
15,5
16,5
15,6
12,4
10,5
15,4
11,3
17,5
18,6
13,4
6,2
6,0
7,-2
5,2
9,1
10,-1
7,-3
6,-4
11,-5
14,0
10,0
12,0
10,-1
11,0
10,0
12,1
16,4
13,2
11,5
10,7
15,5
14,8
19,13
16,4
12,2
7,2
4,1
10,1
12,2
12,3
8,2
7,2
9,-2
10,-2
12,-2
15,0
11,0
11,-1
9,4
6,3
6,1
6,-3
8,-4
1,-3
8,-2
6,0
6,3
7,3
10,2
11,4
9,7
9,6
9,6
12,5
14,4
13,3
15,5
13,7
19,5
15,4
15,7
14,2
16,5
14,4
19,3
16,3
17,5
17,5
15,5
11,6
13,3
15,1
15,3
18,2
19,6
19,5
17,4
14,5
16,5
16,3
15,4
16,8
11,10
13,9
11,9
20,9
22,9
13,6
9,6
12,6
19,5
20,11
17,5
10,4
18,4
14,3
16,4
17,5
16,5
14,7
17,8
16,9
22,8
23,10
22,9
18,7
17,7
18,7
21,6
21,8
23,11
20,10
24,10
24,11
20,9
21,12
22,9
22,10
23,11
22,10
21,11
18,13
19,11
24,10
21,12
22,12
23,11
23,12
19,14
17,10
20,11
20,11
20,12
24,11
26,12
20,12
19,13
27,13
28,12
23,11
16,10
17,11
21,13
27,14
27,14
27,15
29,16
29,16
27,15
28,14
29,13
22,15
26,16
26,16
28,14
29,17
32,16
31,17
33,16
30,18
34,19
32,21
34,20
30,19
26,19
32,15
37,20
37,18
34,18
30,15
30,17
31,19
33,21
28,18
29,17
33,18
35,19
28,19
60,15
24,16
26,16
27,18
30,16
32,16
33,18
30,20
33,21
35,20
35,20
33,19
32,20
32,20
31,19
28,17
30,18
31,19
29,21
33,19
33,21
32,19
29,17
34,18
35,19
32,19
28,20
32,18
34,17
31,18
35,16
36,19
33,19
35,19
36,20
37,21
36,21
34,21
34,20
36,20
37,20
38,22
39,21
37,22
33,21
32,20
27,19
30,17
23,18
32,19
31,18
33,19
-99,-99
-99,-99
31,24
33,20
36,19
33,19
31,19
29,16
23,16
24,15
24,14
25,14
23,14
23,15
27,15
20,14
22,14
23,14
25,14
28,13
28,20
29,19
24,14
25,13
27,13
28,13
27,12
26,12
27,12
27,16
29,16
23,14
24,14
24,12
24,14
18,14
22,16
22,14
20,13
28,15
28,14
25,14
20,13
16,10
18,7
21,7
21,12
22,11
23,10
23,9
22,14
18,13
21,12
17,14
17,10
13,10
13,9
17,10
20,10
14,9
60,8
15,6
10,4
13,1
7,5
11,5
13,8
14,9
16,7
17,7
16,6
17,5
18,5
21,7
19,7
18,6
16,4
11,7
16,10
16,11
16,12
18,9
15,8
15,7
15,5
16,11
15,6
18,4
16,5
16,6
17,10
15,11
17,11
16,9
15,7
14,3
13,5
13,4
14,3
15,8
13,-35.1
10.2,6.5
9.6,6.3
13,6.9
14.1,7.9
15.3,6.4
12.9,5
10.5,2.1
12,1.6
11.3,3.5
14,2.6
19,6.3
17.2,7.8
18.6,8
12,4.6
14.5,0.9
9.4,1.1
13,6.3
11.3,6.7
12.8,4
15.1,5.7
8.9,0.8
10.3,3.5
56,5.4
60,15
60,26
60,15
51,35
60,20
60,17
60,34
60,9
60,60
60,-8
60,-11
60,-2
59,5
60,2
60,-3
60,43
-99,-99
-99,-99
60,58
-99,-99
60,58
60,31
60,12
60,36
60,25
60,60
60,38
-99,-99
60,30
60,58
60,53
60,30
58,30
60,24
60,8
60,-5
60,-22
60,15
60,36
60,23
60,18
60,29
60,28
60,22
60,35
60,35
59,3
60,0
59,2
60,25
60,26
60,27
60,34
60,12
60,13
60,-2
60,-2
60,12
-99,-99
60,46
60,27
60,11
50,32
59,25
60,-17
60,-17
60,-22
59,-33
60,3
59,-21
60,19
-99,-99
-99,-99
60,50
60,25
60,-3
60,7
60,9
60,31
-99,-99
60,34
60,42
60,49
60,46
60,35
60,58
-99,-99
-99,-99
60,31
60,22
56,10
60,8
60,8
60,39
60,28
60,39
-99,-99
-99,-99
-99,-99
-99,-99
60,50
-99,-99
-99,-99
-99,-99
-99,-99
60,56
60,45
59,9
43,20
-99,-99
60,51
-99,-99
58,40
-99,-99
-99,-99
60,52
60,45
60,58
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
60,51
60,57
-99,-99
-99,-99
-99,-99
60,56
60,52
60,44
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
60,43
60,35
60,23
60,7
60,26
60,36
60,38
60,35
60,45
60,40
60,34
60,43
60,37
60,31
60,20
60,31
60,13
60,-16
57,34
60,21
-99,-99
60,54
59,12
-99,-99
-99,-99
-99,-99
60,52
60,33
60,34
60,48
-99,-99
60,57
60,46
60,48
60,48
58,33
60,6
60,-13
60,9
60,23
60,18
60,5
60,42
60,-17
60,-20
60,33
-99,-99
60,33
60,34
60,28
60,4
60,-5
60,-1
60,7
59,19
60,15
60,2
58,-10
60,2
60,-3
60,13
60,-6
60,-6
60,27
60,16
60,11
60,32
60,55
60,28
60,31
60,23
58,-19
15,-8
-2,-20
25,-40
60,-40
60,7
60,-14
60,-21
55,-22
60,26
60,48
60,-15
60,-11
60,17
60,35
60,33
60,22
60,4
60,10
60,51
59,5
52,15
54,-6
40,0
48,-24
49,-40
60,-40
48,5
60,-40
