20000101
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
