20000101
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
-99,-99
8.4,1.9
10.9,-2.8
8.5,-4.4
6.3,-1
6.4,-1.9
9.4,-3.8
7,-6.2
4.4,-5.7
9.4,-6
10.8,-2.1
12,-3.5
10.5,-1.5
15.7,0.3
19.7,-0.9
17.2,0.2
17.9,7.8
15.2,1.3
21.7,-0.8
21.5,-3.6
16.1,1.4
15.4,1.5
18.8,8.2
16.8,1.6
14.8,-1.1
16.1,0.3
12.3,-0.2
13.4,0.4
18.2,2.9
17,6.7
14.7,6.9
17.1,6.3
18.1,8.6
16.8,8.8
16.9,2.2
17.5,0.6
15.7,-0.6
16.8,-3.5
19.1,-2
20.3,0
22.2,-1
21.1,-1.8
18.5,1.7
17.1,2.8
16.3,2
16.2,-0.2
19.7,-3
19.8,0.9
19.3,2.6
18.3,1.2
18.7,5
22.4,2.6
23.5,1.7
24.2,4.4
26.3,3
24.1,2.6
20.8,1.9
19.2,2.6
21,4.1
20.7,1.8
20.4,0.8
20.6,3.2
18.3,2.2
17,0.8
14.5,3.1
18,5.7
20,2.8
17.4,1
17.3,1.6
15.1,6.3
16,7.3
13,2
13.6,-1.2
16.1,-1.4
13.4,5.3
19.7,2.7
17.4,5.6
15.9,3.4
14.6,2.7
14.9,6.1
16.6,1.3
20.9,-1.5
14.6,5.8
21.5,7.8
10.4,8
17.3,3.8
17.4,3.8
18.9,5.3
22.1,2.7
21,4.9
14.2,8.8
16.5,5.6
18.5,7.3
21.9,5
24,9.4
27.5,10.4
26.6,8
17.3,8.8
22.6,5
26,4.9
23.9,10.2
18.2,8
17.9,6.7
19.1,6.9
22.2,7.8
24.2,6
26.1,3.8
32.4,6.5
29.9,10.2
25.5,10.2
22.8,8.2
23.5,8.4
25.3,12
23.9,13
19.2,10.2
23.3,7.2
26.1,6.6
27.1,9.3
26.6,6.4
26.9,7.5
27.3,9.6
26.7,9.6
26.6,12.2
23.4,11.5
19.3,13.2
21.4,14.6
22.9,12
26.8,11.2
27.7,14.8
28.1,13
27.1,12.3
23.5,13
24.5,12.1
28,11.4
28.9,11.1
29.5,12.7
29.7,16.4
29.8,15
29.7,13.3
29.2,12.6
32,11.3
25.2,10
27,9.6
27.5,8.5
26.5,12.3
14.7,9.8
19.1,9.6
23.8,11.4
27,10.9
27.9,10.5
33.4,12.1
35.2,12.2
33.6,12.1
29.6,13.7
30,11.9
26.8,13.6
27,14.3
29.4,16.6
25.5,17
28.6,13.8
30.7,13.1
26.5,18.3
32,17
33.2,16.7
30.2,17
30,18.9
32.4,18.8
32.2,17.7
32.3,17.7
28.9,17.1
28.6,16.4
31,16.1
32.6,14.1
28.8,16
30.1,13.1
27.3,14.8
23.5,12.7
27.3,11.7
29.4,8.2
28,13.5
28.2,16.8
24.3,12.1
25.6,15.8
27.9,14.9
30.8,13.4
30.7,16.6
30.7,16.1
30.3,17.3
29,17.8
29.1,15.1
33,16.4
32.6,13
31.8,15.7
30.8,15.4
30.8,12.3
30.2,18.6
31.4,18.1
30.5,18.3
31.8,17.5
28.1,15.2
28.2,12.3
28.8,11.6
30.3,11.6
31.9,10.8
32.6,11.4
33.6,16.1
33.2,14.1
30.5,17.8
29,16.7
31.3,13.9
34.4,14.2
34.8,15
33.5,14.4
32.8,18.5
34,18.3
35.4,17
36.5,19
30.7,16.2
31.2,17.9
31.5,15.2
38.3,20
36.7,18.1
31.8,18.2
30.4,16.3
29.2,15
30.9,18.5
28.4,15
28.1,16
31.7,11.5
30,15.5
29.6,12.4
29,12.9
30.1,13.1
31.1,9.6
29.6,14.2
29,13.1
29.1,14.4
30.2,11.1
30.8,10.8
31.5,12.6
30.2,13.3
32.4,16.7
34.8,16.7
34.7,13.1
26.7,17
26.9,13.5
26.1,11.6
18.7,11.1
25.7,7.4
30.6,6.9
28,8.7
27,11.8
28,14.9
28.4,14.2
24.9,14.2
25.6,14.9
20.2,12.5
21,6.2
20.6,11.1
21.5,12.5
25.2,11.3
27.2,8.5
25,8.1
23.1,10.8
21.5,6.1
25.1,3.6
24.7,7.5
21.7,9.7
22.1,10.2
12.6,8.3
10.9,7.9
19.1,6
17.2,8.2
16.4,6.4
20.9,3.4
23.4,3.5
27,6
21,11.1
21.1,13.6
18.8,13.8
18.8,15.4
19.5,10.4
21.6,9.8
23.9,10.1
20.8,7.9
24.4,6.3
21.1,8.9
21.4,10.5
15.3,8.1
15.5,3.3
11.8,4.8
13.2,8.2
13.2,3
15.2,1.1
